timestamp,cell,variable,source,value,scenario,region,period
2018-10-29,CellId: 47176b0000000000,precipitation,ERA5,3.955364227294922,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 47176b0000000000,precipitation,ERA5,0.011444091796875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 47176b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 4717710000000000,precipitation,ERA5,0.004291534423828125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 4717710000000000,precipitation,ERA5,1.2960433959960938,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 4717710000000000,precipitation,ERA5,3.6153793334960938,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 4717710000000000,precipitation,ERA5,0.02288818359375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 4717710000000000,precipitation,ERA5,0.1010894775390625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 4717710000000000,precipitation,ERA5,0.023365020751953125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 4717710000000000,precipitation,ERA5,0.006198883056640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 4717710000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 4717710000000000,precipitation,ERA5,0.11730194091796875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 4717710000000000,precipitation,ERA5,1.7819404602050781,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 4717710000000000,precipitation,ERA5,2.0728111267089844,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 4717710000000000,precipitation,ERA5,1.1129379272460938,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 4717710000000000,precipitation,ERA5,15.863895416259766,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 4717710000000000,precipitation,ERA5,1.552581787109375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 4717710000000000,precipitation,ERA5,5.686283111572266,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 4717710000000000,precipitation,ERA5,0.1316070556640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 4717710000000000,precipitation,ERA5,1.4872550964355469,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 4717710000000000,precipitation,ERA5,14.283180236816406,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 4717710000000000,precipitation,ERA5,4.158496856689453,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 4717710000000000,precipitation,ERA5,0.012874603271484375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 4717710000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 4717850000000000,precipitation,ERA5,0.007152557373046875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 4717850000000000,precipitation,ERA5,1.7499923706054688,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 4717850000000000,precipitation,ERA5,5.654811859130859,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 4717850000000000,precipitation,ERA5,0.19502639770507812,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 4717850000000000,precipitation,ERA5,0.4401206970214844,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 4717850000000000,precipitation,ERA5,0.030994415283203125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 4717850000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 4717850000000000,precipitation,ERA5,0.019550323486328125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 4717850000000000,precipitation,ERA5,0.035762786865234375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 4717850000000000,precipitation,ERA5,0.5559921264648438,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 4717850000000000,precipitation,ERA5,3.7865638732910156,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 4717850000000000,precipitation,ERA5,4.844188690185547,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 4717850000000000,precipitation,ERA5,1.2354850769042969,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 4717850000000000,precipitation,ERA5,16.541481018066406,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 4717850000000000,precipitation,ERA5,2.5157928466796875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 4717850000000000,precipitation,ERA5,7.127285003662109,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 4717850000000000,precipitation,ERA5,0.14400482177734375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 4717850000000000,precipitation,ERA5,1.5354156494140625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 4717850000000000,precipitation,ERA5,11.904239654541016,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 4717850000000000,precipitation,ERA5,3.822803497314453,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 4717850000000000,precipitation,ERA5,0.48923492431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 4717850000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 47178b0000000000,precipitation,ERA5,0.010967254638671875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 47178b0000000000,precipitation,ERA5,1.6279220581054688,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 47178b0000000000,precipitation,ERA5,5.1174163818359375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 47178b0000000000,precipitation,ERA5,0.3719329833984375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 47178b0000000000,precipitation,ERA5,0.8168220520019531,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 47178b0000000000,precipitation,ERA5,0.0514984130859375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 47178b0000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 47178b0000000000,precipitation,ERA5,0.07724761962890625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 47178b0000000000,precipitation,ERA5,0.008106231689453125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 47178b0000000000,precipitation,ERA5,1.1076927185058594,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 47178b0000000000,precipitation,ERA5,5.625247955322266,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 47178b0000000000,precipitation,ERA5,5.524635314941406,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 47178b0000000000,precipitation,ERA5,1.8801689147949219,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 47178b0000000000,precipitation,ERA5,16.460418701171875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 47178b0000000000,precipitation,ERA5,3.0641555786132812,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 47178b0000000000,precipitation,ERA5,6.749629974365234,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 47178b0000000000,precipitation,ERA5,0.15020370483398438,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 47178b0000000000,precipitation,ERA5,1.5354156494140625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 47178b0000000000,precipitation,ERA5,11.997222900390625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 47178b0000000000,precipitation,ERA5,7.277488708496094,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 47178b0000000000,precipitation,ERA5,0.5354881286621094,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 47178b0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 47179d0000000000,precipitation,ERA5,0.005245208740234375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 47179d0000000000,precipitation,ERA5,1.5735626220703125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 47179d0000000000,precipitation,ERA5,4.9381256103515625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 47179d0000000000,precipitation,ERA5,0.09918212890625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 47179d0000000000,precipitation,ERA5,0.26226043701171875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 47179d0000000000,precipitation,ERA5,0.025272369384765625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 47179d0000000000,precipitation,ERA5,0.003337860107421875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 47179d0000000000,precipitation,ERA5,0.000476837158203125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 47179d0000000000,precipitation,ERA5,0.0247955322265625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 47179d0000000000,precipitation,ERA5,0.26226043701171875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 47179d0000000000,precipitation,ERA5,2.6292800903320312,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 47179d0000000000,precipitation,ERA5,3.5505294799804688,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 47179d0000000000,precipitation,ERA5,1.0628700256347656,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 47179d0000000000,precipitation,ERA5,16.414165496826172,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 47179d0000000000,precipitation,ERA5,2.063751220703125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 47179d0000000000,precipitation,ERA5,6.663799285888672,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 47179d0000000000,precipitation,ERA5,0.13971328735351562,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 47179d0000000000,precipitation,ERA5,1.5158653259277344,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 47179d0000000000,precipitation,ERA5,12.859821319580078,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 47179d0000000000,precipitation,ERA5,3.2634735107421875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 47179d0000000000,precipitation,ERA5,0.2899169921875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 47179d0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 4717a30000000000,precipitation,ERA5,0.062465667724609375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 4717a30000000000,precipitation,ERA5,1.8777847290039062,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 4717a30000000000,precipitation,ERA5,3.482341766357422,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 4717a30000000000,precipitation,ERA5,0.046253204345703125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 4717a30000000000,precipitation,ERA5,0.8568763732910156,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 4717a30000000000,precipitation,ERA5,0.016689300537109375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 4717a30000000000,precipitation,ERA5,0.003814697265625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 4717a30000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 4717a30000000000,precipitation,ERA5,0.6589889526367188,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 4717a30000000000,precipitation,ERA5,2.6612281799316406,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 4717a30000000000,precipitation,ERA5,6.012439727783203,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 4717a30000000000,precipitation,ERA5,1.8215179443359375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 4717a30000000000,precipitation,ERA5,14.256000518798828,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 4717a30000000000,precipitation,ERA5,2.635955810546875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 4717a30000000000,precipitation,ERA5,4.603385925292969,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 4717a30000000000,precipitation,ERA5,0.133514404296875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 4717a30000000000,precipitation,ERA5,2.495288848876953,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 4717a30000000000,precipitation,ERA5,12.397289276123047,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 4717a30000000000,precipitation,ERA5,3.277301788330078,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 4717a30000000000,precipitation,ERA5,0.17976760864257812,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 4717a30000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 4717bf0000000000,precipitation,ERA5,0.06628036499023438,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 4717bf0000000000,precipitation,ERA5,2.0003318786621094,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 4717bf0000000000,precipitation,ERA5,3.451824188232422,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 4717bf0000000000,precipitation,ERA5,0.11157989501953125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 4717bf0000000000,precipitation,ERA5,1.1301040649414062,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 4717bf0000000000,precipitation,ERA5,0.024318695068359375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 4717bf0000000000,precipitation,ERA5,0.003337860107421875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 4717bf0000000000,precipitation,ERA5,0.019073486328125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 4717bf0000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 4717bf0000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 4717bf0000000000,precipitation,ERA5,0.8897781372070312,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 4717bf0000000000,precipitation,ERA5,3.857135772705078,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 4717bf0000000000,precipitation,ERA5,7.415771484375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 4717bf0000000000,precipitation,ERA5,2.2644996643066406,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 4717bf0000000000,precipitation,ERA5,14.514923095703125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-24,CellId: 4717bf0000000000,precipitation,ERA5,2.6607513427734375,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-25,CellId: 4717bf0000000000,precipitation,ERA5,4.870891571044922,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-26,CellId: 4717bf0000000000,precipitation,ERA5,0.14257431030273438,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-27,CellId: 4717bf0000000000,precipitation,ERA5,2.4704933166503906,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-28,CellId: 4717bf0000000000,precipitation,ERA5,11.630535125732422,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-29,CellId: 4717bf0000000000,precipitation,ERA5,3.9873123168945312,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-30,CellId: 4717bf0000000000,precipitation,ERA5,0.3376007080078125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-31,CellId: 4717bf0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-01,CellId: 4717e10000000000,precipitation,ERA5,0.0400543212890625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-02,CellId: 4717e10000000000,precipitation,ERA5,2.327442169189453,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-03,CellId: 4717e10000000000,precipitation,ERA5,4.52423095703125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-04,CellId: 4717e10000000000,precipitation,ERA5,0.31375885009765625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-05,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-06,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-07,CellId: 4717e10000000000,precipitation,ERA5,0.7157325744628906,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-08,CellId: 4717e10000000000,precipitation,ERA5,0.02765655517578125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-09,CellId: 4717e10000000000,precipitation,ERA5,0.02384185791015625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-10,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-11,CellId: 4717e10000000000,precipitation,ERA5,0.019073486328125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-12,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-13,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-14,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-15,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-16,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-17,CellId: 4717e10000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-18,CellId: 4717e10000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-19,CellId: 4717e10000000000,precipitation,ERA5,0.621795654296875,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-20,CellId: 4717e10000000000,precipitation,ERA5,7.212638854980469,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-21,CellId: 4717e10000000000,precipitation,ERA5,7.4558258056640625,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-22,CellId: 4717e10000000000,precipitation,ERA5,1.953125,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
2018-10-23,CellId: 4717e10000000000,precipitation,ERA5,13.449668884277344,cross-source-poland-imgw-era5-october,poland-imgw-era5,October
