timestamp,cell,variable,source,value,scenario,region,period,level
2018-04-13,CellId: 485e7c0000000000,precipitation,ERA5,0.27179718017578125,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-14,CellId: 485e7c0000000000,precipitation,ERA5,0.5221366882324219,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-15,CellId: 485e7c0000000000,precipitation,ERA5,3.7741661071777344,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-16,CellId: 485e7c0000000000,precipitation,ERA5,9.524345397949219,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-17,CellId: 485e7c0000000000,precipitation,ERA5,9.284019470214844,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-18,CellId: 485e7c0000000000,precipitation,ERA5,0.7052421569824219,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-19,CellId: 485e7c0000000000,precipitation,ERA5,1.0285377502441406,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-20,CellId: 485e7c0000000000,precipitation,ERA5,0.1049041748046875,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-21,CellId: 485e7c0000000000,precipitation,ERA5,0.919342041015625,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-22,CellId: 485e7c0000000000,precipitation,ERA5,4.26483154296875,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-23,CellId: 485e7c0000000000,precipitation,ERA5,0.9713172912597656,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-24,CellId: 485e7c0000000000,precipitation,ERA5,6.000518798828125,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-25,CellId: 485e7c0000000000,precipitation,ERA5,5.590915679931641,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-26,CellId: 485e7c0000000000,precipitation,ERA5,4.89044189453125,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-27,CellId: 485e7c0000000000,precipitation,ERA5,1.2679100036621094,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-28,CellId: 485e7c0000000000,precipitation,ERA5,3.3326148986816406,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-29,CellId: 485e7c0000000000,precipitation,ERA5,2.1800994873046875,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-30,CellId: 485e7c0000000000,precipitation,ERA5,0.31185150146484375,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-01,CellId: 485e8c0000000000,precipitation,ERA5,0.5517005920410156,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-02,CellId: 485e8c0000000000,precipitation,ERA5,8.906841278076172,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-03,CellId: 485e8c0000000000,precipitation,ERA5,12.900829315185547,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-04,CellId: 485e8c0000000000,precipitation,ERA5,1.6565322875976562,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-05,CellId: 485e8c0000000000,precipitation,ERA5,1.7828941345214844,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-06,CellId: 485e8c0000000000,precipitation,ERA5,13.477325439453125,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-07,CellId: 485e8c0000000000,precipitation,ERA5,0.7276535034179688,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-08,CellId: 485e8c0000000000,precipitation,ERA5,1.9106864929199219,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-09,CellId: 485e8c0000000000,precipitation,ERA5,3.2520294189453125,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-10,CellId: 485e8c0000000000,precipitation,ERA5,1.03759765625,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-11,CellId: 485e8c0000000000,precipitation,ERA5,0.11014938354492188,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-12,CellId: 485e8c0000000000,precipitation,ERA5,0.14781951904296875,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-13,CellId: 485e8c0000000000,precipitation,ERA5,0.31948089599609375,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-14,CellId: 485e8c0000000000,precipitation,ERA5,0.6232261657714844,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-15,CellId: 485e8c0000000000,precipitation,ERA5,3.880023956298828,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-16,CellId: 485e8c0000000000,precipitation,ERA5,11.84225082397461,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-17,CellId: 485e8c0000000000,precipitation,ERA5,9.455204010009766,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-18,CellId: 485e8c0000000000,precipitation,ERA5,0.8306503295898438,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-19,CellId: 485e8c0000000000,precipitation,ERA5,1.2440681457519531,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-20,CellId: 485e8c0000000000,precipitation,ERA5,0.14162063598632812,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-21,CellId: 485e8c0000000000,precipitation,ERA5,1.8591880798339844,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-22,CellId: 485e8c0000000000,precipitation,ERA5,4.422664642333984,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-23,CellId: 485e8c0000000000,precipitation,ERA5,1.6164779663085938,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-24,CellId: 485e8c0000000000,precipitation,ERA5,6.390571594238281,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-25,CellId: 485e8c0000000000,precipitation,ERA5,6.278514862060547,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-26,CellId: 485e8c0000000000,precipitation,ERA5,4.173755645751953,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-27,CellId: 485e8c0000000000,precipitation,ERA5,1.3051033020019531,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-28,CellId: 485e8c0000000000,precipitation,ERA5,3.840923309326172,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-29,CellId: 485e8c0000000000,precipitation,ERA5,3.200054168701172,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-30,CellId: 485e8c0000000000,precipitation,ERA5,0.3314018249511719,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-01,CellId: 485c2c0000000000,precipitation,Met Éireann,2.8215568862275453,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-02,CellId: 485c2c0000000000,precipitation,Met Éireann,6.611377245508981,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-03,CellId: 485c2c0000000000,precipitation,Met Éireann,7.879640718562875,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-04,CellId: 485c2c0000000000,precipitation,Met Éireann,0.07544910179640717,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-05,CellId: 485c2c0000000000,precipitation,Met Éireann,7.516766467065868,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-06,CellId: 485c2c0000000000,precipitation,Met Éireann,2.4377245508982033,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-07,CellId: 485c2c0000000000,precipitation,Met Éireann,0.7832335329341317,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-08,CellId: 485c2c0000000000,precipitation,Met Éireann,3.0586826347305394,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-09,CellId: 485c2c0000000000,precipitation,Met Éireann,3.238323353293413,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-10,CellId: 485c2c0000000000,precipitation,Met Éireann,0.09760479041916166,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-11,CellId: 485c2c0000000000,precipitation,Met Éireann,0.4676646706586826,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-12,CellId: 485c2c0000000000,precipitation,Met Éireann,0.5676646706586826,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-13,CellId: 485c2c0000000000,precipitation,Met Éireann,0.46646706586826336,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-14,CellId: 485c2c0000000000,precipitation,Met Éireann,0.09940119760479038,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-15,CellId: 485c2c0000000000,precipitation,Met Éireann,3.4005988023952103,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-16,CellId: 485c2c0000000000,precipitation,Met Éireann,12.162874251497007,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-17,CellId: 485c2c0000000000,precipitation,Met Éireann,1.2952095808383235,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-18,CellId: 485c2c0000000000,precipitation,Met Éireann,0.02455089820359281,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-19,CellId: 485c2c0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-20,CellId: 485c2c0000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-21,CellId: 485c2c0000000000,precipitation,Met Éireann,2.964071856287425,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-22,CellId: 485c2c0000000000,precipitation,Met Éireann,1.5065868263473055,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-23,CellId: 485c2c0000000000,precipitation,Met Éireann,1.2550898203592813,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-24,CellId: 485c2c0000000000,precipitation,Met Éireann,3.198802395209581,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-25,CellId: 485c2c0000000000,precipitation,Met Éireann,2.521556886227544,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-26,CellId: 485c2c0000000000,precipitation,Met Éireann,3.170059880239521,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-27,CellId: 485c2c0000000000,precipitation,Met Éireann,0.05928143712574848,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-28,CellId: 485c2c0000000000,precipitation,Met Éireann,0.2526946107784431,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-29,CellId: 485c2c0000000000,precipitation,Met Éireann,0.5107784431137725,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-30,CellId: 485c2c0000000000,precipitation,Met Éireann,1.2389221556886225,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-01,CellId: 485c340000000000,precipitation,Met Éireann,3.667965367965367,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-02,CellId: 485c340000000000,precipitation,Met Éireann,5.926839826839826,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-03,CellId: 485c340000000000,precipitation,Met Éireann,4.9160173160173155,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-04,CellId: 485c340000000000,precipitation,Met Éireann,0.09004329004329004,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-05,CellId: 485c340000000000,precipitation,Met Éireann,6.4160173160173155,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-06,CellId: 485c340000000000,precipitation,Met Éireann,2.7298701298701293,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-07,CellId: 485c340000000000,precipitation,Met Éireann,2.0597402597402596,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-08,CellId: 485c340000000000,precipitation,Met Éireann,2.795238095238095,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-09,CellId: 485c340000000000,precipitation,Met Éireann,2.021212121212121,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-10,CellId: 485c340000000000,precipitation,Met Éireann,0.10043290043290043,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-11,CellId: 485c340000000000,precipitation,Met Éireann,0.30649350649350643,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-12,CellId: 485c340000000000,precipitation,Met Éireann,0.3913419913419913,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-13,CellId: 485c340000000000,precipitation,Met Éireann,0.2670995670995671,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-14,CellId: 485c340000000000,precipitation,Met Éireann,0.10606060606060606,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-15,CellId: 485c340000000000,precipitation,Met Éireann,2.714718614718614,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-16,CellId: 485c340000000000,precipitation,Met Éireann,10.719480519480518,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-17,CellId: 485c340000000000,precipitation,Met Éireann,1.013852813852814,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-18,CellId: 485c340000000000,precipitation,Met Éireann,0.11471861471861472,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-19,CellId: 485c340000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-20,CellId: 485c340000000000,precipitation,Met Éireann,0.0,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-21,CellId: 485c340000000000,precipitation,Met Éireann,2.2688311688311686,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-22,CellId: 485c340000000000,precipitation,Met Éireann,0.8199134199134198,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-23,CellId: 485c340000000000,precipitation,Met Éireann,1.7917748917748917,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-24,CellId: 485c340000000000,precipitation,Met Éireann,4.378354978354979,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-25,CellId: 485c340000000000,precipitation,Met Éireann,2.458441558441558,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-26,CellId: 485c340000000000,precipitation,Met Éireann,3.7818181818181817,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-27,CellId: 485c340000000000,precipitation,Met Éireann,0.09567099567099567,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
2018-04-28,CellId: 485c340000000000,precipitation,Met Éireann,0.32770562770562767,cross-source-ireland-precipitation-april-l9,ireland-precipitation,April,9
